zip code,population,Lat,Lon,latitude.y,longitude.y,city,state,county
41859,349,37.3879252,-82.7719157,37.397578,-82.783552,Dema,KY,Knott
41861,108,37.4057578,-82.8219024,37.387621,-82.836144,Raven,KY,Knott
41862,952,37.3427582,-82.7732518,37.348498,-82.792578,Topmost,KY,Knott
42001,27960,37.030572,-88.7094,37.031586,-88.713292,Paducah,KY,Mccracken
42003,29683,37.0053439,-88.5812853,37.015159,-88.581289,Paducah,KY,Mccracken
42020,2330,36.6926343,-88.2898718,36.690186,-88.283872,Almo,KY,Calloway
42021,1505,36.8225601,-89.0276677,36.789033,-89.009178,Arlington,KY,Carlisle
42022,104,37.1449883,-88.9447693,37.148007,-88.948562,Bandana,KY,Ballard
42023,2422,36.8725497,-88.9902214,36.87522,-89.006956,Bardwell,KY,Carlisle
42024,1490,37.0774079,-89.0503108,37.081273,-89.01148,Barlow,KY,Ballard
42025,19305,36.8568938,-88.335064,36.888765,-88.305502,Benton,KY,Marshall
42027,2291,36.9166709,-88.6276857,36.900149,-88.637039,Boaz,KY,Graves
42028,635,37.2389066,-88.3368444,37.155977,-88.339599,Burna,KY,Livingston
42029,6321,37.0064721,-88.3919601,36.986553,-88.373197,Calvert City,KY,Marshall
42031,3418,36.6857478,-88.9913973,36.680798,-88.979474,Clinton,KY,Hickman
42032,192,36.7759174,-89.1080986,36.732689,-89.1019,Columbus,KY,Hickman
42035,1068,36.9002256,-88.840382,36.863147,-88.995991,Cunningham,KY,Carlisle
42036,1167,36.711521,-88.2145438,36.715535,-88.235991,Dexter,KY,Calloway
42037,29,37.1727808,-88.1877067,37.157866,-88.183598,Dycusburg,KY,Crittenden
42038,5298,37.048002,-88.0272415,37.044697,-88.024871,Eddyville,KY,Lyon
42039,1751,36.7887092,-88.8254336,36.780953,-88.78873,Fancy Farm,KY,Graves
42040,1082,36.6252956,-88.4970733,36.600013,-88.51864,Farmington,KY,Graves
42041,4627,36.5503732,-88.8773521,36.546939,-89.081143,Fulton,KY,Fulton
42044,3404,36.9591851,-88.2633111,36.965547,-88.266684,Gilbertsville,KY,Marshall
42045,2089,37.0639968,-88.2630945,37.076174,-88.264746,Grand Rivers,KY,Livingston
42047,192,37.2950415,-88.3993524,37.302521,-88.393763,Hampton,KY,Livingston
42048,2147,36.7657052,-88.228582,36.817672,-88.30444,Hardin,KY,Marshall
42049,1480,36.521138,-88.3337561,36.578831,-88.322336,Hazel,KY,Calloway
42050,3256,36.5554213,-89.2192742,36.548671,-89.208001,Hickman,KY,Fulton
42051,2840,36.8507281,-88.6471737,36.852197,-88.640928,Hickory,KY,Graves
42053,4931,37.1126488,-88.877823,37.098119,-88.851344,Kevil,KY,Ballard
42054,984,36.7144539,-88.4334566,36.699095,-88.421888,Kirksey,KY,Calloway
42055,2609,37.0752258,-88.1740492,37.073525,-88.144971,Kuttawa,KY,Lyon
42056,1982,37.1072751,-88.986746,37.080505,-88.986278,La Center,KY,Ballard
42058,2336,37.0583371,-88.4657068,37.061146,-88.466549,Ledbetter,KY,Livingston
42060,130,36.9658541,-88.8281298,36.96365,-88.836371,Lovelaceville,KY,Ballard
42061,55,36.8828383,-88.7663655,36.886172,-88.772824,Lowes,KY,Graves
42064,8421,37.3571384,-88.0895147,37.322088,-88.087479,Marion,KY,Crittenden
42066,23182,36.7325322,-88.6398816,36.715599,-88.651839,Mayfield,KY,Graves
42069,1100,36.9187907,-88.756493,36.904548,-88.758968,Melber,KY,Graves
42071,29655,36.6245848,-88.2849065,36.625349,-88.279562,Murray,KY,Calloway
42076,1213,36.5714555,-88.1069506,36.562065,-88.150463,New Concord,KY,Calloway
42078,1852,37.2778155,-88.2867986,37.269417,-88.329698,Salem,KY,Livingston
42079,1426,36.5677618,-88.588811,36.574835,-88.581458,Sedalia,KY,Graves
42081,2203,37.2266781,-88.4166327,37.238666,-88.375665,Smithland,KY,Livingston
42082,1845,36.919858,-88.5004229,36.904412,-88.515287,Symsonia,KY,Graves
42083,446,37.1610977,-88.287818,37.145668,-88.285031,Tiline,KY,Livingston
42084,83,37.4346632,-88.2456619,37.434913,-88.246148,Tolu,KY,Crittenden
42085,918,36.5695206,-88.8009448,36.572137,-88.761466,Water Valley,KY,Graves
42086,4036,37.0885474,-88.771835,37.082918,-88.810261,West Paducah,KY,Mccracken
42087,2419,36.9759032,-88.9963178,37.056862,-88.961579,Wickliffe,KY,Ballard
42088,2656,36.6212223,-88.747697,36.60784,-88.725226,Wingo,KY,Graves
42101,55648,37.0580959,-86.4630609,37.017407,-86.451752,Bowling Green,KY,Warren
42102,88,37.0037313,-86.4182342,36.922292,-86.387046,Bowling Green,KY,Warren
42103,18936,36.9456564,-86.281066,36.950002,-86.358413,Bowling Green,KY,Warren
42104,29610,36.8830663,-86.4477502,36.887214,-86.453985,Bowling Green,KY,Warren
42120,2588,36.6728526,-86.2621119,36.67931,-86.17603,Adolphus,KY,Allen
42122,4368,36.8570701,-86.3536787,36.866699,-86.348542,Alvaton,KY,Warren
42123,840,36.8163273,-85.984847,36.815869,-85.992039,Austin,KY,Barren
42124,55,36.8705402,-85.6439636,36.857666,-85.649583,Beaumont,KY,Metcalfe
42127,6199,37.1135695,-85.9184632,37.10279,-85.908887,Cave City,KY,Barren
42129,7026,36.9912176,-85.5833794,37.000783,-85.609522,Edmonton,KY,Metcalfe
42130,175,36.9258651,-85.786306,36.91297,-85.775282,Eighty Eight,KY,Barren
42133,1370,36.7258857,-85.9575369,36.726089,-85.846991,Fountain Run,KY,Monroe
42134,16785,36.7245203,-86.5644666,36.740598,-86.583305,Franklin,KY,Simpson
42140,1264,36.6565412,-85.8288934,36.669398,-85.856306,Gamaliel,KY,Monroe
42141,30349,36.9475506,-85.9183314,36.942763,-85.941203,Glasgow,KY,Barren
42151,275,36.6497479,-85.5538116,36.647144,-85.567555,Hestand,KY,Monroe
42153,326,36.6623675,-86.0663006,36.678703,-86.038273,Holland,KY,Allen
42154,691,37.0426046,-85.7313201,37.055613,-85.698474,Knob Lick,KY,Metcalfe
42156,254,36.8513279,-86.0536641,36.840503,-85.995572,Lucas,KY,Barren
42157,437,36.7814148,-85.8196897,36.772341,-85.819518,Mount Hermon,KY,Monroe
42159,1195,36.9931447,-86.2479455,36.998452,-86.250131,Oakland,KY,Warren
42160,1992,37.1065441,-86.0356988,36.965149,-86.013864,Park City,KY,Barren
42163,56,37.07906,-86.1341447,37.09425,-86.143188,Rocky Hill,KY,Edmonson
42164,16277,36.7756644,-86.1818642,36.783817,-86.188104,Scottsville,KY,Allen
42166,2314,36.8801857,-85.7087749,36.956935,-85.660577,Summer Shade,KY,Metcalfe
42167,8145,36.7209866,-85.6741089,36.723634,-85.700865,Tompkinsville,KY,Monroe
42170,1403,36.8405534,-86.5766745,36.90641,-86.538,Woodburn,KY,Warren
42171,6841,37.0361896,-86.1704602,37.01823,-86.187045,Smiths Grove,KY,Warren
42202,2389,36.6899235,-86.8475551,36.772851,-86.860422,Adairville,KY,Logan
42204,657,36.6847538,-87.0761673,36.720672,-87.104104,Allensville,KY,Todd
42206,5407,36.8866773,-86.7430191,36.835067,-86.797432,Auburn,KY,Logan
42207,1207,37.2939951,-86.2668875,37.300469,-86.25426,Bee Spring,KY,Edmonson
42210,4236,37.2067162,-86.252303,37.222931,-86.292256,Brownsville,KY,Edmonson
42211,13422,36.8179431,-87.8382695,36.80201,-87.828578,Cadiz,KY,Trigg
42214,682,37.1380769,-85.6833481,37.11767,-85.703791,Center,KY,Metcalfe
42215,1300,36.996009,-87.6673946,36.953435,-87.718377,Cerulean,KY,Trigg
42217,4117,37.0406671,-87.4584634,37.043116,-87.487724,Crofton,KY,Christian
42220,6844,36.8932345,-87.1786359,36.862405,-87.177881,Elkton,KY,Todd
42223,19837,36.6282643,-87.462873,36.657253,-87.458858,Fort Campbell,KY,Christian
42232,812,36.8726411,-87.6550385,36.918213,-87.580011,Gracey,KY,Christian
42234,2469,36.7116103,-87.180194,36.714895,-87.150248,Guthrie,KY,Todd
42236,929,36.716286,-87.6142374,36.719274,-87.604569,Herndon,KY,Christian
42240,42479,36.8801818,-87.4631417,36.876568,-87.471106,Hopkinsville,KY,Christian
42254,209,36.6608767,-87.6543666,36.677547,-87.645839,La Fayette,KY,Christian
42256,5028,37.0009182,-86.9374401,36.907058,-86.918045,Lewisburg,KY,Logan
42259,1281,37.243161,-86.1482835,37.280199,-86.168796,Mammoth Cave,KY,Edmonson
42261,10602,37.217107,-86.6713342,37.20017,-86.685898,Morgantown,KY,Butler
42262,8396,36.6799193,-87.4494168,36.738092,-87.429302,Oak Grove,KY,Christian
42265,820,36.7392229,-87.0043064,36.759526,-86.980398,Olmstead,KY,Logan
42266,2590,36.7443187,-87.3572363,36.864233,-87.409139,Pembroke,KY,Christian
42273,443,37.2159303,-86.8438971,37.207489,-86.859847,Rochester,KY,Butler
42274,2373,36.9502355,-86.5987816,36.924137,-86.597869,Rockfield,KY,Warren
42275,883,37.2170457,-86.4569668,37.242474,-86.411435,Roundhill,KY,Edmonson
42276,14471,36.8570085,-86.8797777,36.845273,-86.882321,Russellville,KY,Logan
42280,484,36.9569809,-87.0991637,36.948365,-87.1095,Sharon Grove,KY,Todd
42285,375,37.2640599,-86.2978481,37.236073,-86.27074,Sweeden,KY,Edmonson
42286,1291,36.7291792,-87.28984,36.74195,-87.24589,Trenton,KY,Todd
42301,42440,37.7357781,-87.2493967,37.751818,-87.257303,Owensboro,KY,Daviess
42303,38909,37.7589539,-87.0461994,37.779387,-87.042939,Owensboro,KY,Daviess
42320,8205,37.3354908,-86.8610754,37.355569,-86.864676,Beaver Dam,KY,Ohio
42321,327,37.165489,-87.0550612,37.153324,-87.024457,Beech Creek,KY,Muhlenberg
42322,47,37.613648,-87.3953127,37.615062,-87.406866,Beech Grove,KY,Mclean
42323,793,37.1733792,-87.0354429,37.233477,-87.076198,Beechmont,KY,Muhlenberg
42324,1276,37.134997,-87.0045769,37.137789,-87.004852,Belton,KY,Muhlenberg
42325,2028,37.3278913,-87.274016,37.337159,-87.271176,Bremen,KY,Muhlenberg
42326,460,37.226524,-87.0081423,37.199946,-87.00006,Browder,KY,Muhlenberg
42327,4037,37.5805302,-87.2973114,37.58095,-87.287491,Calhoun,KY,Mclean
42328,1389,37.430627,-87.0452453,37.394873,-87.026469,Centertown,KY,Ohio
42330,9386,37.3218237,-87.1179429,37.243098,-87.111579,Central City,KY,Muhlenberg
42332,271,37.2504292,-87.0886648,37.253342,-87.089689,Cleaton,KY,Muhlenberg
42333,1111,37.364262,-86.7586695,37.373832,-86.764417,Cromwell,KY,Ohio
42337,2026,37.1985425,-86.9488967,37.211475,-87.008634,Drakesboro,KY,Muhlenberg
42338,88,37.5440278,-86.8006873,37.552013,-86.77762,Dundee,KY,Ohio
42339,800,37.0942476,-86.9747335,37.194268,-87.018401,Dunmor,KY,Muhlenberg
42343,1782,37.635989,-86.7008273,37.614496,-86.729497,Fordsville,KY,Ohio
42344,856,37.2696539,-87.3178267,37.246726,-87.297584,Graham,KY,Muhlenberg
42345,11747,37.135863,-87.1837165,37.20083,-87.164385,Greenville,KY,Muhlenberg
42347,6152,37.5250347,-86.8821589,37.472545,-86.869715,Hartford,KY,Ohio
42348,4810,37.830706,-86.7676569,37.832151,-86.782723,Hawesville,KY,Hancock
42349,1503,37.4225831,-86.6766001,37.415242,-86.689904,Horse Branch,KY,Ohio
42350,1433,37.4550117,-87.1869129,37.459336,-87.206541,Island,KY,Mclean
42351,3851,37.8985769,-86.8666326,37.911077,-86.882034,Lewisport,KY,Hancock
42352,2060,37.5148105,-87.0858998,37.513281,-87.112413,Livermore,KY,Mclean
42354,252,37.3767764,-86.9307187,37.363601,-86.924358,Mc Henry,KY,Ohio
42355,1852,37.8529479,-86.9911553,37.859021,-86.977249,Maceo,KY,Daviess
42356,83,37.6932548,-87.3241087,37.693229,-87.323841,Maple Mount,KY,Daviess
42361,492,37.517166,-86.6839408,37.518118,-86.718192,Olaton,KY,Ohio
42366,5863,37.7236679,-86.9376097,37.719598,-86.929674,Philpot,KY,Daviess
42367,667,37.2394206,-87.1599049,37.242948,-87.154898,Powderly,KY,Muhlenberg
42368,1325,37.7029464,-86.7540713,37.740277,-86.741434,Reynolds Station,KY,Hancock
42369,331,37.3586479,-87.003767,37.389897,-86.88526,Rockport,KY,Ohio
42370,28,37.4490198,-86.7389281,37.545044,-86.778272,Rosine,KY,Ohio
42371,476,37.5098579,-87.2899667,37.470441,-87.246152,Rumsey,KY,Mclean
42372,1854,37.4041103,-87.272953,37.488059,-87.258644,Sacramento,KY,Mclean
42374,277,37.325579,-87.1567662,37.353575,-87.165762,South Carrollton,KY,Muhlenberg
42376,5799,37.6174825,-87.0864368,37.633807,-87.12177,Utica,KY,Daviess
42378,3339,37.6672857,-86.863261,37.682485,-86.883013,Whitesville,KY,Daviess
42404,2569,37.4743561,-87.8384127,37.486077,-87.812941,Clay,KY,Webster
42406,3555,37.7621391,-87.7382404,37.754734,-87.689478,Corydon,KY,Henderson
42408,6737,37.1795371,-87.6926989,37.220571,-87.624098,Dawson Springs,KY,Hopkins
42409,2586,37.5386369,-87.6929336,37.519247,-87.67168,Dixon,KY,Webster
42410,1460,37.2785392,-87.5117711,37.27427,-87.513052,Earlington,KY,Hopkins
42411,1656,37.1960365,-88.0125122,37.201173,-87.988003,Fredonia,KY,Caldwell
42413,3118,37.4486563,-87.4670005,37.335312,-87.469567,Hanson,KY,Hopkins
42420,38192,37.8106072,-87.5150051,37.785068,-87.527383,Henderson,KY,Henderson
42431,26916,37.3344734,-87.4813868,37.299458,-87.532576,Madisonville,KY,Hopkins
42436,1030,37.3739497,-87.575537,37.406689,-87.563868,Manitou,KY,Hopkins
42437,8324,37.6666566,-87.9380705,37.686939,-87.943938,Morganfield,KY,Union
42440,748,37.2407057,-87.4646055,37.249018,-87.461536,Mortons Gap,KY,Hopkins
42441,1594,37.3606906,-87.6664497,37.364469,-87.651863,Nebo,KY,Hopkins
42442,3504,37.1638578,-87.4958079,37.257874,-87.506773,Nortonville,KY,Hopkins
42445,11331,37.1333391,-87.8517396,37.140606,-87.865635,Princeton,KY,Caldwell
42450,4063,37.39587,-87.763402,37.484437,-87.734014,Providence,KY,Webster
42451,783,37.8845326,-87.3907071,37.8497,-87.378292,Reed,KY,Henderson
42452,2141,37.6865115,-87.5316717,37.700857,-87.551576,Robards,KY,Henderson
42453,532,37.1578536,-87.5907115,37.160353,-87.569718,Saint Charles,KY,Hopkins
42455,3376,37.5933753,-87.542551,37.570081,-87.636436,Sebree,KY,Webster
42456,1690,37.5077055,-87.4960966,37.505442,-87.534622,Slaughters,KY,Webster
42458,1151,37.8395629,-87.4209423,37.840368,-87.547026,Spottsville,KY,Henderson
42459,4423,37.5668063,-88.0190479,37.628913,-87.989378,Sturgis,KY,Union
42461,1481,37.7973972,-87.8892159,37.717433,-87.914375,Uniontown,KY,Union
42462,1319,37.7439816,-87.8017184,37.631341,-87.866487,Waverly,KY,Union
42463,156,37.4726196,-87.8694519,37.487972,-87.866125,Wheatcroft,KY,Webster
42464,1799,37.1812497,-87.3561485,37.20031,-87.400477,White Plains,KY,Hopkins
42501,17592,37.0561926,-84.4508955,37.10288,-84.544294,Somerset,KY,Pulaski
42503,22894,37.1552088,-84.524653,37.131938,-84.518445,Somerset,KY,Pulaski
42516,463,37.2220506,-84.7861163,37.242524,-84.89986,Bethelridge,KY,Casey
42518,2914,36.9423696,-84.6326462,36.952751,-84.624731,Bronston,KY,Pulaski
42519,3191,36.9553237,-84.5349975,37.029301,-84.537413,Burnside,KY,Pulaski
42528,1524,37.1815263,-85.0234002,37.190615,-84.983484,Dunnville,KY,Casey
42533,802,37.0722593,-84.5926209,37.114754,-84.69969,Ferguson,KY,Pulaski
42539,10026,37.3089265,-84.9510079,37.302162,-84.957722,Liberty,KY,Casey
42541,531,37.3595771,-84.7949285,37.36719,-84.798875,Middleburg,KY,Casey
42544,5843,37.0299484,-84.8151249,37.063143,-84.719207,Nancy,KY,Pulaski
42553,5284,37.1666761,-84.6972656,37.110682,-84.686815,Science Hill,KY,Pulaski
42565,735,37.1488616,-84.8896607,37.15679,-84.879909,Windsor,KY,Casey
42566,660,37.2786045,-84.7831429,37.291935,-84.82628,Yosemite,KY,Casey
42567,6007,37.2659355,-84.6046956,37.128053,-84.59699,Eubank,KY,Pulaski
42602,10216,36.7396295,-85.1104382,36.745738,-85.181967,Albany,KY,Clinton
42603,130,36.7822477,-85.0290276,36.751732,-85.135354,Alpha,KY,Clinton
42629,4953,36.9126334,-85.1377445,36.945046,-85.124561,Jamestown,KY,Russell
42631,134,36.7403898,-84.4809873,36.777331,-84.502512,Marshes Siding,KY,Mccreary
42633,20065,36.8020113,-84.8304404,36.8674,-84.8254,Monticello,KY,Wayne
42634,1565,36.8828432,-84.4318201,36.777331,-84.502512,Parkers Lake,KY,Mccreary
42635,5103,36.6802684,-84.395984,36.777331,-84.502512,Pine Knot,KY,Mccreary
42638,207,36.6744135,-84.47046,36.777331,-84.502512,Revelo,KY,Mccreary
42642,12573,37.0586814,-85.0351508,37.019307,-85.069717,Russell Springs,KY,Russell
42647,4086,36.6858736,-84.6284336,36.777331,-84.502512,Stearns,KY,Mccreary
42649,2326,36.6226812,-84.4291081,36.777331,-84.502512,Strunk,KY,Mccreary
42653,4619,36.783103,-84.4534925,36.721677,-84.467609,Whitley City,KY,Mccreary
42701,48194,37.7038273,-85.8369987,37.684807,-85.878391,Elizabethtown,KY,Hardin
42712,1855,37.5187537,-86.1088772,37.493818,-86.286363,Big Clifty,KY,Grayson
42713,1641,37.3831297,-85.8837307,37.370142,-85.913432,Bonnieville,KY,Hart
42715,347,36.9549289,-85.395478,36.955287,-85.403561,Breeding,KY,Adair
42716,1582,37.4799527,-85.606104,37.485493,-85.626798,Buffalo,KY,Larue
42717,6558,36.7883627,-85.3789952,36.769106,-85.408741,Burkesville,KY,Cumberland
42718,24312,37.3852284,-85.3730807,37.337416,-85.357952,Campbellsville,KY,Taylor
42721,3982,37.4230114,-86.4993531,37.430259,-86.370024,Caneyville,KY,Grayson
42722,714,37.2765861,-85.7161317,37.277025,-85.727548,Canmer,KY,Hart
42724,4714,37.6759178,-86.0708347,37.669044,-86.054481,Cecilia,KY,Hardin
42726,4667,37.4199299,-86.1511688,37.433583,-86.208318,Clarkson,KY,Grayson
42728,15925,37.1171031,-85.2898582,37.116131,-85.265586,Columbia,KY,Adair
42729,1617,37.30647,-86.0965007,37.260115,-85.982964,Cub Run,KY,Hart
42731,341,36.8478225,-85.5573821,36.842115,-85.539565,Dubre,KY,Cumberland
42732,2120,37.5889542,-86.1333174,37.606115,-86.090565,Eastview,KY,Hardin
42733,1454,37.3436034,-85.1864301,37.340494,-85.218987,Elk Horn,KY,Taylor
42740,1973,37.586199,-85.948305,37.602581,-86.007199,Glendale,KY,Hardin
42741,480,36.999228,-85.2384259,37.006969,-85.248697,Glens Fork,KY,Adair
42743,8869,37.227403,-85.5322339,37.27586,-85.519334,Greensburg,KY,Green
42746,1892,37.2123805,-85.7323932,37.216477,-85.772032,Hardyville,KY,Hart
42748,8706,37.5716232,-85.7071462,37.559321,-85.707267,Hodgenville,KY,Larue
42749,5245,37.1846145,-85.8782306,37.202266,-85.89552,Horse Cave,KY,Hart
42753,743,37.2174029,-85.1848261,37.231312,-85.17202,Knifley,KY,Adair
42754,15349,37.4729343,-86.3162986,37.460336,-86.324894,Leitchfield,KY,Grayson
42757,2974,37.4028315,-85.7195362,37.469063,-85.723511,Magnolia,KY,Larue
42758,139,37.3744013,-85.1987416,37.360392,-85.198031,Mannsville,KY,Taylor
42762,422,37.4553441,-86.3931501,37.444623,-86.400828,Millwood,KY,Grayson
42764,559,37.429592,-85.6205453,37.463961,-85.639231,Mount Sherman,KY,Larue
42765,5840,37.3327455,-85.9351967,37.29204,-85.914004,Munfordville,KY,Hart
42776,2736,37.5145079,-85.9270933,37.515024,-85.950238,Sonora,KY,Hardin
42782,953,37.3368023,-85.6430699,37.354827,-85.614043,Summersville,KY,Green
42784,2685,37.45082,-85.9348026,37.478353,-85.963435,Upton,KY,Hardin
42788,310,37.5296641,-86.0278859,37.534951,-86.033456,White Mills,KY,Hardin
43001,2400,40.0880729,-82.6139839,40.100513,-82.612389,Alexandria,OH,Licking
43002,2262,40.0623618,-83.1708734,39.969036,-83.011389,Amlin,OH,Franklin
43003,2917,40.4122569,-82.9793425,40.389346,-82.98071,Ashley,OH,Delaware
43004,22727,40.0173443,-82.798786,40.016713,-82.839198,Blacklick,OH,Franklin
43005,174,40.286152,-82.2768234,40.29623,-82.27362,Bladensburg,OH,Knox
43006,822,40.4597217,-82.1492862,40.477294,-82.191485,Brinkhaven,OH,Knox
43008,2479,39.93389,-82.4809105,39.944674,-82.47972,Buckeye Lake,OH,Licking
43009,2135,40.1715387,-83.6394878,40.161025,-83.648461,Cable,OH,Champaign
43010,272,39.9999628,-83.622593,39.99914,-83.622204,Catawba,OH,Clark
43011,7491,40.3029972,-82.6796621,40.313394,-82.665177,Centerburg,OH,Knox
43013,1201,40.233121,-82.6883233,40.115251,-82.690898,Croton,OH,Licking
43014,3632,40.4667588,-82.2625138,40.417167,-82.270253,Danville,OH,Knox
43015,48107,40.2977864,-83.0601813,40.289886,-82.981095,Delaware,OH,Delaware
43016,31306,40.0974596,-83.1501032,39.969036,-83.011389,Dublin,OH,Franklin
43017,37626,40.1166209,-83.1304999,40.076041,-82.814456,Dublin,OH,Franklin
43019,8700,40.4929401,-82.5785152,40.487135,-82.512463,Fredericktown,OH,Knox
43021,10301,40.1915542,-82.8827869,40.201142,-82.874886,Galena,OH,Delaware
43022,4161,40.3450392,-82.3398113,40.338527,-82.348673,Gambier,OH,Knox
43023,13231,40.0788952,-82.5363935,40.048971,-82.539941,Granville,OH,Licking
43025,5306,39.9708887,-82.5173729,39.974804,-82.511108,Hebron,OH,Licking
43026,54017,40.0208503,-83.194413,39.969036,-83.011389,Hilliard,OH,Franklin
43028,7537,40.4017124,-82.2972659,40.418367,-82.283974,Howard,OH,Knox
43029,664,40.0974769,-83.4406417,40.128208,-83.442548,Irwin,OH,Union
43030,114,39.9614577,-82.415819,39.968846,-82.430017,Jacksontown,OH,Licking
43031,12318,40.1608418,-82.6651571,40.16145,-82.60439,Johnstown,OH,Licking
43032,77,40.3286241,-82.9588232,40.313445,-82.961585,Kilbourne,OH,Delaware
43033,380,39.961408,-82.604328,39.953532,-82.593998,Kirkersville,OH,Licking
43035,24721,40.1885433,-82.9951175,40.187886,-82.987804,Lewis Center,OH,Delaware
43036,258,40.3522006,-83.2610981,40.352835,-83.263418,Magnetic Springs,OH,Union
43037,535,40.2844689,-82.3234434,40.29519,-82.322187,Martinsburg,OH,Knox
43040,31790,40.2610017,-83.3596873,40.267651,-83.376632,Marysville,OH,Union
43044,5528,40.0547079,-83.5504193,40.117805,-83.587808,Mechanicsburg,OH,Champaign
43045,1953,40.1683813,-83.4586746,40.170089,-83.441008,Milford Center,OH,Union
43046,3396,39.8963822,-82.5419537,39.884758,-82.539214,Millersport,OH,Fairfield
43050,29050,40.3741525,-82.4955505,40.37066,-82.481346,Mount Vernon,OH,Knox
43054,20566,40.0830733,-82.7989081,40.085113,-82.814347,New Albany,OH,Franklin
43055,59605,40.1198973,-82.3777843,40.085963,-82.485985,Newark,OH,Licking
43056,17439,40.0084925,-82.3409887,40.004407,-82.467105,Heath,OH,Licking
43060,2480,40.2223527,-83.5715421,40.204788,-83.568531,North Lewisburg,OH,Champaign
43061,3967,40.2895056,-83.2030524,40.295612,-83.199506,Ostrander,OH,Delaware
43062,27644,40.0070785,-82.682268,40.014869,-82.624424,Pataskala,OH,Licking
43064,12580,40.0981185,-83.2837635,40.057901,-83.307323,Plain City,OH,Madison
43065,38821,40.1775395,-83.0941874,40.183405,-83.091235,Powell,OH,Delaware
43066,1328,40.3912904,-83.1719686,40.380541,-83.172985,Radnor,OH,Delaware
43067,1591,40.3404788,-83.4682019,40.337997,-83.465462,Raymond,OH,Union
43068,51836,39.9561849,-82.784665,39.951513,-82.802896,Reynoldsburg,OH,Franklin
43070,133,40.2157778,-83.9579445,40.172288,-83.962411,Rosewood,OH,Champaign
43071,2351,40.1806946,-82.3594628,40.189158,-82.353301,Saint Louisville,OH,Licking
43072,5948,40.1196744,-83.9567037,40.121683,-83.947262,Saint Paris,OH,Champaign
43074,11655,40.2700139,-82.850669,40.266029,-82.854334,Sunbury,OH,Delaware
43076,9051,39.8970043,-82.3987499,39.851267,-82.385238,Thornville,OH,Perry
43077,258,40.1370504,-83.3412672,40.124392,-83.30822,Unionville Center,OH,Union
43078,20885,40.1176386,-83.7837905,40.121722,-83.797312,Urbana,OH,Champaign
43080,5498,40.2405861,-82.4297375,40.17595,-82.444279,Utica,OH,Licking
43081,55991,40.1104433,-82.8906463,40.10447,-82.896457,Westerville,OH,Franklin
43082,29946,40.1491846,-82.8848739,40.167712,-82.869636,Westerville,OH,Delaware
43084,841,40.1483523,-83.5567151,40.1511,-83.545445,Woodstock,OH,Champaign
43085,23258,40.1009238,-83.0134019,40.040113,-82.897222,Columbus,OH,Franklin
43101,380,39.4645195,-82.7461298,39.466524,-82.754731,Adelphi,OH,Ross
43102,4512,39.6403977,-82.7625624,39.698161,-82.688692,Amanda,OH,Fairfield
43103,10697,39.7323748,-82.9357086,39.67194,-83.015457,Ashville,OH,Pickaway
43105,8147,39.8667601,-82.6123694,39.77796,-82.665141,Baltimore,OH,Fairfield
43106,1685,39.6423177,-83.4211794,39.64064,-83.419366,Bloomingburg,OH,Fayette
43107,3153,39.6928249,-82.4145292,39.697655,-82.554876,Bremen,OH,Fairfield
43109,118,39.9166751,-82.8319436,39.924238,-82.846098,Brice,OH,Franklin
43110,33847,39.8266821,-82.8000739,39.821343,-82.764939,Canal Winchester,OH,Fairfield
43111,225,39.502073,-82.2427216,39.504455,-82.242899,Carbon Hill,OH,Hocking
43112,4617,39.7978082,-82.7046202,39.80114,-82.706291,Carroll,OH,Fairfield
43113,23717,39.5925528,-82.9637763,39.597084,-82.945899,Circleville,OH,Pickaway
43115,1321,39.4917705,-83.1509709,39.479662,-83.099899,Clarksburg,OH,Ross
43116,1448,39.7716371,-83.0620118,39.769857,-83.060153,Commercial Point,OH,Pickaway
43117,73,39.7687889,-83.2061224,39.773025,-83.199472,Derby,OH,Pickaway
43119,27698,39.9409282,-83.2057194,39.969036,-83.011389,Galloway,OH,Franklin
43123,58424,39.8694893,-83.1143472,39.969036,-83.011389,Grove City,OH,Franklin
43125,12161,39.8380522,-82.8879408,39.84692,-82.88487,Groveport,OH,Franklin
43126,326,39.8155032,-83.1657651,39.969036,-83.011389,Harrisburg,OH,Franklin
43127,283,39.4805971,-82.3219867,39.476564,-82.328099,Haydenville,OH,Hocking
43128,2309,39.6597217,-83.5940238,39.654055,-83.572613,Jeffersonville,OH,Fayette
43130,59570,39.6966164,-82.6141638,39.68965,-82.609282,Lancaster,OH,Fairfield
43135,4445,39.4681841,-82.6934201,39.462546,-82.666506,Laurelville,OH,Hocking
43136,460,39.8013173,-82.8124812,39.76155,-82.7219,Lithopolis,OH,Fairfield
43137,2388,39.80884,-82.9874813,39.761894,-82.98932,Lockbourne,OH,Pickaway
43138,18437,39.518348,-82.4140903,39.52535,-82.437424,Logan,OH,Hocking
43140,24066,39.8798579,-83.4290056,39.886277,-83.407733,London,OH,Madison
43142,111,39.5937149,-83.5872585,39.588319,-83.583292,Milledgeville,OH,Fayette
43143,5694,39.7127067,-83.2883464,39.765249,-83.344831,Mount Sterling,OH,Madison
43144,477,39.5287749,-82.1939591,39.505508,-82.171089,Murray City,OH,Hocking
43145,1918,39.5649418,-83.2597844,39.56981,-83.21419,New Holland,OH,Pickaway
